timestamp,approach,device,cuda_available,model_name,question,rouge1,rouge2,rougeL,bert_score,retrieval_hit_at_k,faithfulness,context_utilization,answer_relevancy,judge_groundedness,quality_score,generation_time,retrieval_time,time_to_response,speed_chars_per_sec,cuda_used,domain_relevance,coherence
2026-08-12 22:08:18.519708+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,"According to this passage, what is the main claim or contribution?",0.09374999999999999,0.0,0.0625,0.8178672790527344,,,,0.18181818181818182,,0.2797221406560802,110.66793691500061,0.0,110.66793691500061,1.2198655162758463,1.0,0.0,0.1111111111111111
2026-08-12 22:08:17.698466+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.16216216216216214,0.0,0.08108108108108107,0.8326783776283264,,,,0.375,,0.312324360881489,199.49345310200079,0.0,199.49345310200079,1.1479073445227927,1.0,0.0,0.10714285714285714
2026-08-12 22:08:17.068851+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What method or approach is described in this excerpt?,0.10638297872340424,0.021739130434782608,0.06382978723404256,0.8179185390472412,,,,0.7777777777777778,,0.3248789445131351,275.9569077080014,0.0,275.9569077080014,1.44587792099118,1.0,0.0,0.20357142857142857
2026-08-12 22:08:15.807617+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.2111801242236025,0.025157232704402517,0.12422360248447202,0.8410255312919617,,,,0.8571428571428571,,0.3746323667432371,375.14102764400013,0.0,375.14102764400013,2.0525614189304604,1.0,0.15384615384615385,0.12771739130434784
2026-08-12 22:08:14.810382+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.07407407407407407,0.0,0.07407407407407407,0.8033912181854248,,,,0.4444444444444444,,0.29284535580243065,109.22693499600064,0.0,109.22693499600064,1.5289269080571997,1.0,0.0,0.13636363636363635
2026-08-12 22:08:13.542674+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What limitation or future work is mentioned in this text?,0.06153846153846155,0.0,0.06153846153846155,0.8212810158729553,,,,0.0,,0.2637658146016068,108.4125894179997,0.0,108.4125894179997,1.1898987072674991,1.0,0.0,0.1111111111111111
2026-08-12 21:58:47.259297+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What method or approach is described in this excerpt?,0.10526315789473685,0.0,0.07017543859649122,0.7961772680282593,,,,0.7777777777777778,,0.3168517910773875,309.850904758001,0.0,309.850904758001,1.2877161043361356,1.0,0.0,0.20357142857142857
2026-08-12 21:58:45.803604+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Automated Literature Review Using NLP Techniques and LLM-Based Retrieval-Augmented Generation'.,0.3185840707964602,0.14285714285714285,0.20353982300884957,0.8706305027008057,,,,0.8571428571428571,,0.43831717724825514,525.1757540180006,0.0,525.1757540180006,2.4734576759525657,1.0,0.038461538461538464,0.1590096618357488
2026-08-12 21:58:44.763458+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.05,0.0,0.05,0.8033280968666077,,,,0.4444444444444444,,0.28212773266254526,105.33165010100129,0.0,105.33165010100129,1.5854683738445723,1.0,0.0,0.13636363636363635
2026-08-12 21:58:43.834694+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.04878048780487805,0.0,0.04878048780487805,0.8130505681037903,,,,0.18181818181818182,,0.2672880590918833,106.7504289790013,0.0,106.7504289790013,1.2646319203696654,1.0,0.0,0.1111111111111111
2026-08-12 21:58:42.901275+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.058823529411764705,0.0,0.058823529411764705,0.8086450099945068,,,,0.4444444444444444,,0.2875684193265388,105.33165010100129,0.0,105.33165010100129,1.5854683738445723,1.0,0.0,0.13636363636363635
2026-08-12 21:58:42.030151+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.030303030303030304,0.0,0.015151515151515152,0.7755041718482971,,,,0.375,,0.25622183374872665,225.2463621900024,0.0,225.2463621900024,1.0166645879360807,1.0,0.0,0.10714285714285714
2026-08-12 21:58:40.772131+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.14545454545454545,0.0,0.10909090909090909,0.8349843621253967,,,,0.4444444444444444,,0.3232070119139741,105.33165010100129,0.0,105.33165010100129,1.5854683738445723,1.0,0.0,0.13636363636363635
2026-08-12 21:58:39.959235+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.09836065573770493,0.0,0.09836065573770493,0.8212721943855286,,,,0.4444444444444444,,0.3087482424402645,105.33165010100129,0.0,105.33165010100129,1.5854683738445723,1.0,0.0,0.13636363636363635
2026-08-12 21:58:34.047826+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What is the paper 'MUST-RAG: MUSical Text Question Answering with Retrieval Augmented Generation' about?,0.17307692307692304,0.04516129032258064,0.08974358974358974,0.8269315958023071,,,,0.7142857142857143,,0.3475160523213392,596.0873066780005,0.0,596.0873066780005,2.833477547798847,1.0,0.07692307692307693,0.19998681143417985
2026-08-12 21:58:32.354848+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.09374999999999999,0.0,0.0625,0.8178672790527344,,,,0.18181818181818182,,0.2797221406560802,106.7504289790013,0.0,106.7504289790013,1.2646319203696654,1.0,0.0,0.1111111111111111
2026-08-12 21:58:31.335100+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.16216216216216214,0.0,0.08108108108108107,0.8326783776283264,,,,0.375,,0.312324360881489,225.2463621900024,0.0,225.2463621900024,1.0166645879360807,1.0,0.0,0.10714285714285714
2026-08-12 21:58:30.557272+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What method or approach is described in this excerpt?,0.10638297872340424,0.021739130434782608,0.06382978723404256,0.8179185390472412,,,,0.7777777777777778,,0.3248789445131351,309.850904758001,0.0,309.850904758001,1.2877161043361356,1.0,0.0,0.20357142857142857
2026-08-12 21:58:29.616648+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.2111801242236025,0.025157232704402517,0.12422360248447202,0.8410255312919617,,,,0.8571428571428571,,0.3746323667432371,402.61064979399816,0.0,402.61064979399816,1.912517715052948,1.0,0.15384615384615385,0.12771739130434784
2026-08-12 21:58:28.511038+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.07407407407407407,0.0,0.07407407407407407,0.8033912181854248,,,,0.4444444444444444,,0.29284535580243065,105.33165010100129,0.0,105.33165010100129,1.5854683738445723,1.0,0.0,0.13636363636363635
2026-08-12 21:58:27.482171+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.06153846153846155,0.0,0.06153846153846155,0.8212810158729553,,,,0.0,,0.2637658146016068,103.11091541199858,0.0,103.11091541199858,1.2510799606865757,1.0,0.0,0.1111111111111111
2026-08-12 21:47:29.093785+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What method or approach is described in this excerpt?,0.07246376811594203,0.0,0.057971014492753624,0.7583031058311462,0.0,0.5084745762711864,0.0898876404494382,0.0,,0.2576415938278124,718.251363686999,0.5116221904754639,718.7629858774744,0.7991631189580851,1.0,0.038461538461538464,1.0
2026-08-12 21:47:27.697656+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Automated Literature Review Using NLP Techniques and LLM-Based Retrieval-Augmented Generation'.,0.31759656652360513,0.19913419913419914,0.19742489270386263,0.8775701522827148,1.0,0.6992481203007519,0.3717277486910995,0.7857142857142857,,0.5661247852011839,761.4322260470035,0.1375102996826172,761.5697363466861,1.6849825317490568,1.0,0.038461538461538464,0.18528011949064582
2026-08-12 21:47:25.967667+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.09032258064516129,0.0,0.051612903225806445,0.8146904110908508,0.0,0.4383561643835616,0.18620689655172415,1.0,,0.29334871116358674,648.969894146001,0.5924806594848633,649.5623748054859,1.124859576052644,1.0,0.0,0.16820276497695852
2026-08-12 21:47:24.570566+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.12962962962962965,0.0,0.0925925925925926,0.8140822649002075,0.0,0.5142857142857142,0.176,0.18181818181818182,,0.29043170063521107,333.01322932399853,0.6180329322814941,333.63126225628,1.05701506428001,1.0,0.0,1.0
2026-08-12 21:47:23.029049+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.05594405594405594,0.0,0.04195804195804196,0.8149615526199341,0.0,0.4383561643835616,0.18620689655172415,1.0,,0.28777596983415943,648.969894146001,0.5924806594848633,649.5623748054859,1.124859576052644,1.0,0.0,0.16820276497695852
2026-08-12 21:47:21.539809+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.07142857142857144,0.0,0.05952380952380952,0.7942544221878052,0.0,0.2916666666666667,0.06763285024154589,0.25,,0.2366890958783305,553.3632516619982,0.6215212345123291,553.9847728965105,0.9216369147539905,1.0,0.15384615384615385,0.23444444444444446
2026-08-12 21:47:20.160089+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.046153846153846156,0.0,0.046153846153846156,0.8202288746833801,0.0,0.4383561643835616,0.18620689655172415,1.0,,0.28856329782072904,648.969894146001,0.5924806594848633,649.5623748054859,1.124859576052644,1.0,0.0,0.16820276497695852
2026-08-12 21:47:18.552402+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.10294117647058824,0.0,0.07352941176470588,0.821482241153717,0.0,0.4383561643835616,0.18620689655172415,1.0,,0.30033714652321775,648.969894146001,0.5924806594848633,649.5623748054859,1.124859576052644,1.0,0.0,0.16820276497695852
2026-08-12 21:47:17.079015+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What is the paper 'MUST-RAG: MUSical Text Question Answering with Retrieval Augmented Generation' about?,0.25098039215686274,0.09486166007905138,0.1568627450980392,0.8478357195854187,1.0,0.7164179104477612,0.375,0.7857142857142857,,0.5374795473717908,772.3765849849988,0.67295241355896,773.0495373985577,1.7879879152820537,1.0,0.07692307692307693,0.20357142857142854
2026-08-12 21:47:15.238220+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.06666666666666667,0.0,0.044444444444444446,0.8155698180198669,0.0,0.5142857142857142,0.176,0.18181818181818182,,0.2744586534597499,333.01322932399853,0.6180329322814941,333.63126225628,1.05701506428001,1.0,0.0,1.0
2026-08-12 21:47:13.668028+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.07272727272727272,0.0,0.07272727272727272,0.8123014569282532,0.0,0.2916666666666667,0.06763285024154589,0.25,,0.24294448692156329,553.3632516619982,0.6215212345123291,553.9847728965105,0.9216369147539905,1.0,0.15384615384615385,0.23444444444444446
2026-08-12 21:47:12.510449+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What method or approach is described in this excerpt?,0.03389830508474576,0.0,0.03389830508474576,0.7740386128425598,0.0,0.5084745762711864,0.0898876404494382,0.0,,0.25181850389900085,718.251363686999,0.5116221904754639,718.7629858774744,0.7991631189580851,1.0,0.038461538461538464,1.0
2026-08-12 21:47:11.121132+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.3023255813953489,0.07058823529411765,0.19767441860465115,0.849518358707428,0.0,0.5679012345679012,0.22916666666666666,0.7857142857142857,,0.37221024085955884,685.5940100139997,0.6626219749450684,686.2566319889447,1.2004188892828782,1.0,0.07692307692307693,0.18824675324675325
2026-08-12 21:47:09.797491+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.11538461538461539,0.0,0.07692307692307693,0.8040778040885925,0.0,0.4383561643835616,0.18620689655172415,1.0,,0.29894845624950805,648.969894146001,0.5924806594848633,649.5623748054859,1.124859576052644,1.0,0.0,0.16820276497695852
2026-08-12 21:47:08.313838+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.04,0.0,0.04,0.8335395455360413,0.0,0.2222222222222222,0.025157232704402517,0.2,,0.2180432626463506,131.5977779249988,0.5497183799743652,132.14749630497317,0.5167260501826639,1.0,0.0,0.0
2026-08-12 21:33:09.229440+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What method or approach is described in this excerpt?,0.10526315789473685,0.0,0.07017543859649122,0.7961772680282593,,,,0.7777777777777778,,0.3168517910773875,261.2762620329995,0.0,261.2762620329995,1.5271192143341588,1.0,0.0,0.20357142857142857
2026-08-12 21:33:08.220238+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Automated Literature Review Using NLP Techniques and LLM-Based Retrieval-Augmented Generation'.,0.3185840707964602,0.14285714285714285,0.20353982300884957,0.8706305027008057,,,,0.8571428571428571,,0.43831717724825514,375.7602634600007,0.0,375.7602634600007,3.4569914020146975,1.0,0.038461538461538464,0.1590096618357488
2026-08-12 21:33:07.103470+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.05,0.0,0.05,0.8033280968666077,,,,0.4444444444444444,,0.28212773266254526,106.66708778199973,0.0,106.66708778199973,1.5656188190054023,1.0,0.0,0.13636363636363635
2026-08-12 21:33:06.105627+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.04878048780487805,0.0,0.04878048780487805,0.8130505681037903,,,,0.18181818181818182,,0.2672880590918833,108.64738546900116,0.0,108.64738546900116,1.2425517596879279,1.0,0.0,0.1111111111111111
2026-08-12 21:33:05.140232+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.058823529411764705,0.0,0.058823529411764705,0.8086450099945068,,,,0.4444444444444444,,0.2875684193265388,106.66708778199973,0.0,106.66708778199973,1.5656188190054023,1.0,0.0,0.13636363636363635
2026-08-12 21:33:04.076695+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.030303030303030304,0.0,0.015151515151515152,0.7755041718482971,,,,0.375,,0.25622183374872665,218.25056793099793,0.0,218.25056793099793,1.0492527106385383,1.0,0.0,0.10714285714285714
2026-08-12 21:33:02.793662+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.14545454545454545,0.0,0.10909090909090909,0.8349843621253967,,,,0.4444444444444444,,0.3232070119139741,106.66708778199973,0.0,106.66708778199973,1.5656188190054023,1.0,0.0,0.13636363636363635
2026-08-12 21:33:02.072626+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.09836065573770493,0.0,0.09836065573770493,0.8212721943855286,,,,0.4444444444444444,,0.3087482424402645,106.66708778199973,0.0,106.66708778199973,1.5656188190054023,1.0,0.0,0.13636363636363635
2026-08-12 21:33:01.309760+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What is the paper 'MUST-RAG: MUSical Text Question Answering with Retrieval Augmented Generation' about?,0.17307692307692304,0.04516129032258064,0.08974358974358974,0.8269315958023071,,,,0.7142857142857143,,0.3475160523213392,425.5704003119972,0.0,425.5704003119972,3.9687910596266756,1.0,0.07692307692307693,0.19998681143417985
2026-08-12 21:32:58.792396+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.09374999999999999,0.0,0.0625,0.8178672790527344,,,,0.18181818181818182,,0.2797221406560802,108.64738546900116,0.0,108.64738546900116,1.2425517596879279,1.0,0.0,0.1111111111111111
2026-08-12 21:32:57.759318+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.16216216216216214,0.0,0.08108108108108107,0.8326783776283264,,,,0.375,,0.312324360881489,218.25056793099793,0.0,218.25056793099793,1.0492527106385383,1.0,0.0,0.10714285714285714
2026-08-12 21:32:56.960780+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What method or approach is described in this excerpt?,0.10638297872340424,0.021739130434782608,0.06382978723404256,0.8179185390472412,,,,0.7777777777777778,,0.3248789445131351,261.2762620329995,0.0,261.2762620329995,1.5271192143341588,1.0,0.0,0.20357142857142857
2026-08-12 21:32:55.895270+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.2111801242236025,0.025157232704402517,0.12422360248447202,0.8410255312919617,,,,0.8571428571428571,,0.3746323667432371,306.41021423599886,0.0,306.41021423599886,2.5129710571819963,1.0,0.15384615384615385,0.12771739130434784
2026-08-12 21:32:54.673730+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.07407407407407407,0.0,0.07407407407407407,0.8033912181854248,,,,0.4444444444444444,,0.29284535580243065,106.66708778199973,0.0,106.66708778199973,1.5656188190054023,1.0,0.0,0.13636363636363635
2026-08-12 21:32:53.680782+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.06153846153846155,0.0,0.06153846153846155,0.8212810158729553,,,,0.0,,0.2637658146016068,106.66708778199973,0.0,106.66708778199973,1.2093702254592629,1.0,0.0,0.1111111111111111
