timestamp,approach,device,cuda_available,model_name,question,rouge1,rouge2,rougeL,bert_score,retrieval_hit_at_k,faithfulness,context_utilization,answer_relevancy,judge_groundedness,quality_score,generation_time,retrieval_time,time_to_response,speed_chars_per_sec,cuda_used,domain_relevance,coherence,prompt_chars,response_chars,prompt_tokens,completion_tokens,tokens_per_sec,context_chars,n_chunks_retrieved,cpu_threads,cpu_logical,peak_rss_mb,peak_gpu_mem_mb
2026-08-14 19:21:56.076549+00:00,fine_tuned_with_rag,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.13636363636363635,0.0,0.10606060606060606,0.8018330335617065,0.0,0.4666666666666667,0.1897810218978102,1.0,,0.3113551602324554,4.299425578999944,0.17138338088989258,4.470808959889837,139.32093694696042,1.0,0.0,0.21583850931677018,1193.0,599.0,297.0,128.0,29.77141891354079,975.0,4.0,28.0,32.0,8076.78125,8473.9248046875
2026-08-14 19:21:56.067150+00:00,fine_tuned_with_rag,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.08695652173913043,0.0,0.08695652173913043,0.8105640411376953,0.0,0.2,0.052132701421800945,0.25,,0.23256382031955852,4.134407898998688,0.22041106224060059,4.354818961239289,112.71263295352654,1.0,0.15384615384615385,0.2111111111111111,1927.0,466.0,1150.0,119.0,28.782839745643045,1710.0,4.0,28.0,32.0,8076.78125,8473.9248046875
2026-08-14 19:21:56.058517+00:00,fine_tuned_with_rag,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.0970873786407767,0.0,0.07766990291262137,0.8200122714042664,0.0,0.2,0.052132701421800945,0.25,,0.23369662004714092,4.134407898998688,0.22041106224060059,4.354818961239289,112.71263295352654,1.0,0.15384615384615385,0.2111111111111111,1927.0,466.0,1150.0,119.0,28.782839745643045,1710.0,4.0,28.0,32.0,8076.78125,8473.9248046875
2026-08-14 19:21:56.049894+00:00,fine_tuned_with_rag,cuda,True,/app/models/fine_tuned/adapter_cuda,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.31147540983606553,0.06666666666666667,0.16393442622950818,0.832557737827301,0.0,0.574468085106383,0.1619047619047619,0.6428571428571429,,0.35643045804683116,4.933881311000732,0.19590377807617188,5.129785089076904,91.61144573790355,1.0,0.11538461538461539,0.06666666666666667,2118.0,452.0,721.0,113.0,22.902861434475888,1847.0,4.0,28.0,32.0,8076.78125,8473.9248046875
2026-08-14 19:21:56.040788+00:00,fine_tuned_with_rag,cuda,True,/app/models/fine_tuned/adapter_cuda,What limitation or future work is mentioned in this text?,0.03225806451612903,0.0,0.03225806451612903,0.8234261870384216,0.0,0.2222222222222222,0.025157232704402517,0.2,,0.21370832083650776,0.8369388840001193,0.16044020652770996,0.9973790905278292,81.248465449468,1.0,0.0,0.0,1560.0,68.0,388.0,12.0,14.33796449108259,1339.0,4.0,28.0,32.0,8076.78125,8473.9248046875
2026-08-14 19:20:39.203224+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.06666666666666667,0.0,0.06666666666666667,0.805919885635376,,,,0.4444444444444444,,0.2902756511467436,1.1224365910002234,0.0,1.1224365910002234,148.78346032107106,1.0,0.0,0.13636363636363635,85.0,167.0,13.0,31.0,27.618486646426362,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.192374+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.041666666666666664,0.0,0.041666666666666664,0.8014603853225708,,,,0.375,,0.2730174041208856,1.6547151020004094,0.0,1.6547151020004094,138.3924034555305,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,27.195013779471065,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.179952+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,"According to this passage, what is the main claim or contribution?",0.06557377049180328,0.0,0.06557377049180328,0.7959402203559875,,,,0.18181818181818182,,0.26986306950098576,1.7706429909994768,0.0,1.7706429909994768,76.24348933479605,1.0,0.0,0.1111111111111111,97.0,135.0,16.0,31.0,17.507764217619837,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.167402+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.028571428571428567,0.0,0.028571428571428567,0.8144655823707581,,,,0.4444444444444444,,0.27578606185420723,1.1224365910002234,0.0,1.1224365910002234,148.78346032107106,1.0,0.0,0.13636363636363635,85.0,167.0,13.0,31.0,27.618486646426362,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.158895+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What limitation or future work is mentioned in this text?,0.08695652173913045,0.0,0.057971014492753624,0.8150467276573181,,,,0.0,,0.2649999315429159,1.0941803339992475,0.0,1.0941803339992475,117.89647098527428,1.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,28.331710081732577,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.149402+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.044444444444444446,0.0,0.022222222222222223,0.7564821243286133,,,,0.375,,0.25505183396035463,1.6547151020004094,0.0,1.6547151020004094,138.3924034555305,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,27.195013779471065,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.139608+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.048192771084337345,0.0,0.048192771084337345,0.7827699184417725,,,,0.4444444444444444,,0.275450754546901,1.1224365910002234,0.0,1.1224365910002234,148.78346032107106,1.0,0.0,0.13636363636363635,85.0,167.0,13.0,31.0,27.618486646426362,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.127847+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.0,0.0,0.0,0.7757617831230164,,,,0.4444444444444444,,0.25202942079929697,1.1224365910002234,0.0,1.1224365910002234,148.78346032107106,1.0,0.0,0.13636363636363635,85.0,167.0,13.0,31.0,27.618486646426362,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.113959+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.0,0.0,0.0,0.7852276563644409,,,,0.375,,0.24986096304290148,1.6547151020004094,0.0,1.6547151020004094,138.3924034555305,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,27.195013779471065,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.102563+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.2533333333333333,0.02702702702702703,0.1466666666666667,0.8441118597984314,,,,0.8571428571428571,,0.38947371078098514,5.057000101000085,0.0,5.057000101000085,136.2467839112247,1.0,0.15384615384615385,0.16296296296296298,155.0,689.0,28.0,128.0,25.311448970445223,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.090220+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What problem does this passage say the work addresses?,0.0821917808219178,0.0,0.0547945205479452,0.8046410083770752,,,,0.4444444444444444,,0.2889825197303326,1.1224365910002234,0.0,1.1224365910002234,148.78346032107106,1.0,0.0,0.13636363636363635,85.0,167.0,13.0,31.0,27.618486646426362,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.081030+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.1411764705882353,0.0,0.11764705882352941,0.8198299407958984,,,,0.375,,0.31576973898690336,1.6547151020004094,0.0,1.6547151020004094,138.3924034555305,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,27.195013779471065,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.072478+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What experimental result or finding is reported here?,0.10958904109589042,0.0,0.08219178082191782,0.816949188709259,,,,0.375,,0.2998027098359197,1.6547151020004094,0.0,1.6547151020004094,138.3924034555305,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,27.195013779471065,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.064248+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.3611111111111111,0.1267605633802817,0.19444444444444445,0.8580288887023926,,,,0.6428571428571429,,0.4252509717577996,3.98702996099928,0.0,3.98702996099928,157.510730078036,1.0,0.11538461538461539,0.1653766769865841,138.0,628.0,33.0,128.0,32.104097850300334,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:39.053990+00:00,fine_tuned,cuda,True,/app/models/fine_tuned/adapter_cuda,What limitation or future work is mentioned in this text?,0.07792207792207793,0.0,0.07792207792207793,0.8127949237823486,,,,0.0,,0.26862282414304073,1.0941803339992475,0.0,1.0941803339992475,117.89647098527428,1.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,28.331710081732577,,,28.0,32.0,7864.234375,7453.03515625
2026-08-14 19:20:00.740795+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.12244897959183673,0.0,0.10204081632653061,0.8148775696754456,,,,0.5555555555555556,,0.3196625867647009,1.754868264999459,0.0,1.754868264999459,119.09725884755483,1.0,0.0,0.1875,85.0,209.0,13.0,38.0,21.654047063191786,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.730633+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.041666666666666664,0.0,0.041666666666666664,0.8014603853225708,,,,0.375,,0.2730174041208856,1.7967438510004285,0.0,1.7967438510004285,127.45278069130032,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,25.045306249382158,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.720795+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.06557377049180328,0.0,0.06557377049180328,0.7959402203559875,,,,0.18181818181818182,,0.26986306950098576,1.4394183749991498,0.0,1.4394183749991498,93.78788151157215,1.0,0.0,0.1111111111111111,97.0,135.0,16.0,31.0,21.536476495249904,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.708752+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.05128205128205128,0.0,0.02564102564102564,0.8205147981643677,,,,0.5555555555555556,,0.28814837402444143,1.754868264999459,0.0,1.754868264999459,119.09725884755483,1.0,0.0,0.1875,85.0,209.0,13.0,38.0,21.654047063191786,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.698874+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.08695652173913045,0.0,0.057971014492753624,0.8150467276573181,,,,0.0,,0.2649999315429159,1.7261578670004383,0.0,1.7261578670004383,74.73244624152748,1.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,17.958959949514355,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.687682+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.044444444444444446,0.0,0.022222222222222223,0.7564821243286133,,,,0.375,,0.25505183396035463,1.7967438510004285,0.0,1.7967438510004285,127.45278069130032,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,25.045306249382158,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.677123+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.02197802197802198,0.0,0.02197802197802198,0.7878766059875488,,,,0.5555555555555556,,0.2731251705616303,1.754868264999459,0.0,1.754868264999459,119.09725884755483,1.0,0.0,0.1875,85.0,209.0,13.0,38.0,21.654047063191786,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.665110+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.0,0.0,0.0,0.7822955846786499,,,,0.5555555555555556,,0.26176258327679236,1.754868264999459,0.0,1.754868264999459,119.09725884755483,1.0,0.0,0.1875,85.0,209.0,13.0,38.0,21.654047063191786,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.653900+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.0,0.0,0.0,0.7852276563644409,,,,0.375,,0.24986096304290148,1.7967438510004285,0.0,1.7967438510004285,127.45278069130032,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,25.045306249382158,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.642031+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.2533333333333333,0.02702702702702703,0.1466666666666667,0.8441118597984314,,,,0.8571428571428571,,0.38947371078098514,5.699286951999966,0.0,5.699286951999966,120.89231614460464,1.0,0.15384615384615385,0.16296296296296298,155.0,689.0,28.0,128.0,22.458949878823503,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.632179+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.12345679012345678,0.0,0.09876543209876543,0.811928391456604,,,,0.5555555555555556,,0.31804411027703866,1.754868264999459,0.0,1.754868264999459,119.09725884755483,1.0,0.0,0.1875,85.0,209.0,13.0,38.0,21.654047063191786,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.623740+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.1411764705882353,0.0,0.11764705882352941,0.8198299407958984,,,,0.375,,0.31576973898690336,1.7967438510004285,0.0,1.7967438510004285,127.45278069130032,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,25.045306249382158,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.615059+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.10958904109589042,0.0,0.08219178082191782,0.816949188709259,,,,0.375,,0.2998027098359197,1.7967438510004285,0.0,1.7967438510004285,127.45278069130032,1.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,25.045306249382158,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.607070+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.37241379310344824,0.1258741258741259,0.20689655172413796,0.8601073622703552,,,,0.6428571428571429,,0.4297937465036983,5.364949496999543,0.0,5.364949496999543,116.86969287421297,1.0,0.11538461538461539,0.08585858585858586,138.0,627.0,33.0,128.0,23.858565690429444,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 19:20:00.597624+00:00,baseline,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.07792207792207793,0.0,0.07792207792207793,0.8127949237823486,,,,0.0,,0.26862282414304073,1.7261578670004383,0.0,1.7261578670004383,74.73244624152748,1.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,17.958959949514355,,,28.0,32.0,5751.99609375,7444.28515625
2026-08-14 18:58:40.354328+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.1592920353982301,0.0,0.08849557522123894,0.8210188746452332,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2742378867367818,7.180945845999304,0.1524982452392578,7.333444091238562,47.62603803655438,1.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,9.7480194811661,975.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.344628+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.1313868613138686,0.014814814814814815,0.10218978102189781,0.8078261613845825,0.0,0.25,0.04524886877828054,0.5,,0.25846280689573253,19.59040622000066,0.14741730690002441,19.737823526900684,26.59465016443046,1.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,6.5338104050808035,1710.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.334186+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,"According to this passage, what is the main claim or contribution?",0.11382113821138212,0.0,0.09756097560975609,0.7866058349609375,0.0,0.46296296296296297,0.20689655172413793,0.18181818181818182,,0.26766536890449844,10.162379286999567,0.14141535758972168,10.303794644589289,54.022781919025554,1.0,0.0,0.15634920634920638,1185.0,549.0,300.0,128.0,12.595475565820166,955.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.322796+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.12903225806451615,0.0,0.06451612903225808,0.82998126745224,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2680106613649049,7.180945845999304,0.1524982452392578,7.333444091238562,47.62603803655438,1.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,9.7480194811661,975.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.312402+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What limitation or future work is mentioned in this text?,0.13333333333333333,0.015037593984962407,0.07407407407407407,0.8102091550827026,0.0,0.45161290322580644,0.13513513513513514,0.4,,0.2792879045028847,11.073658159999468,0.1409754753112793,11.214633635310747,54.99537652334658,1.0,0.0,0.23596403596403595,1560.0,609.0,389.0,128.0,11.558962553347063,1339.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.299531+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.0916030534351145,0.0,0.04580152671755725,0.7552026510238647,0.0,0.25,0.04524886877828054,0.5,,0.23119978525544196,19.59040622000066,0.14741730690002441,19.737823526900684,26.59465016443046,1.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,6.5338104050808035,1710.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.289585+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.11320754716981131,0.0,0.07547169811320754,0.7974052429199219,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.26206049498369094,7.180945845999304,0.1524982452392578,7.333444091238562,47.62603803655438,1.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,9.7480194811661,975.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.280694+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.07692307692307693,0.0,0.05769230769230769,0.7889372706413269,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2529811772547969,7.180945845999304,0.1524982452392578,7.333444091238562,47.62603803655438,1.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,9.7480194811661,975.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.269586+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.1044776119402985,0.0,0.05970149253731343,0.7926205396652222,0.0,0.25,0.04524886877828054,0.5,,0.24263964357448414,19.59040622000066,0.14741730690002441,19.737823526900684,26.59465016443046,1.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,6.5338104050808035,1710.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.256575+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.28187919463087246,0.06802721088435375,0.17449664429530198,0.8433072566986084,0.0,0.3492063492063492,0.10837438423645321,0.7857142857142857,,0.33105207484957966,13.836061238000184,0.14972853660583496,13.985789774606019,48.35191088650421,1.0,0.07692307692307693,0.34329004329004326,2242.0,669.0,659.0,128.0,9.251187733142809,1954.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.245901+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.14583333333333334,0.0,0.08333333333333333,0.8159704804420471,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2707772511901664,7.180945845999304,0.1524982452392578,7.333444091238562,47.62603803655438,1.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,9.7480194811661,975.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.234010+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.09523809523809523,0.0,0.07936507936507936,0.8129885196685791,0.0,0.25,0.04524886877828054,0.5,,0.2494676113564209,19.59040622000066,0.14741730690002441,19.737823526900684,26.59465016443046,1.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,6.5338104050808035,1710.0,4.0,28.0,32.0,8136.23828125,103.27392578125
2026-08-14 18:58:40.024356+00:00,rag_gguf,cuda,True,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.08771929824561403,0.0,0.07017543859649122,0.8200478553771973,0.0,0.25,0.04524886877828054,0.5,,0.2482335519976788,19.59040622000066,0.14741730690002441,19.737823526900684,26.59465016443046,1.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,6.5338104050808035,1710.0,4.0,28.0,32.0,8136.23828125,103.27392578125
