timestamp,approach,device,cuda_available,model_name,question,rouge1,rouge2,rougeL,bert_score,retrieval_hit_at_k,faithfulness,context_utilization,answer_relevancy,judge_groundedness,quality_score,generation_time,retrieval_time,time_to_response,speed_chars_per_sec,cuda_used,domain_relevance,coherence,prompt_chars,response_chars,prompt_tokens,completion_tokens,tokens_per_sec,context_chars,n_chunks_retrieved,cpu_threads,cpu_logical,peak_rss_mb,peak_gpu_mem_mb
2026-08-14 19:18:43.922728+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.15384615384615385,0.0,0.11538461538461539,0.8061487674713135,0.0,0.6153846153846154,0.1984126984126984,0.3333333333333333,,0.3084819123276278,32.915230069000245,0.17493605613708496,33.09016612513733,12.577764127187663,0.0,0.0,0.10714285714285714,1193.0,414.0,297.0,87.0,2.6431533310756685,975.0,4.0,28.0,32.0,11803.69921875,0.0
2026-08-14 19:18:43.913271+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.1016949152542373,0.0,0.0847457627118644,0.8078181743621826,0.0,0.2127659574468085,0.05687203791469194,0.25,,0.2359101977944344,74.00577595999857,0.1744694709777832,74.18024543097636,6.499492691759478,0.0,0.15384615384615385,0.27735042735042736,1927.0,481.0,1150.0,128.0,1.729594728784227,1710.0,4.0,28.0,32.0,11803.69921875,0.0
2026-08-14 19:18:43.905727+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.09433962264150943,0.0,0.07547169811320754,0.8160327672958374,0.0,0.2127659574468085,0.05687203791469194,0.25,,0.23490342153250707,74.00577595999857,0.1744694709777832,74.18024543097636,6.499492691759478,0.0,0.15384615384615385,0.27735042735042736,1927.0,481.0,1150.0,128.0,1.729594728784227,1710.0,4.0,28.0,32.0,11803.69921875,0.0
2026-08-14 19:18:43.896945+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.34532374100719426,0.13138686131386862,0.2733812949640288,0.859452486038208,0.0,0.4838709677419355,0.13122171945701358,0.7142857142857143,,0.3838413831410098,60.38868994299992,0.1577310562133789,60.5464209992133,9.604447464375436,0.0,0.07692307692307693,0.23888888888888893,2118.0,580.0,721.0,128.0,2.119602199034579,1847.0,4.0,28.0,32.0,11803.69921875,0.0
2026-08-14 19:18:43.888107+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What limitation or future work is mentioned in this text?,0.03225806451612903,0.0,0.03225806451612903,0.8234261870384216,0.0,0.2222222222222222,0.025157232704402517,0.2,,0.21370832083650776,16.256026578001183,0.19558358192443848,16.45161015992562,4.1830640269758455,0.0,0.0,0.0,1560.0,68.0,388.0,12.0,0.7381877694663257,1339.0,4.0,28.0,32.0,11803.69921875,0.0
2026-08-14 19:06:15.945151+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.1702127659574468,0.0,0.14893617021276595,0.8024462461471558,,,,0.5555555555555556,,0.3370008183824359,10.737113201999819,0.0,10.737113201999819,18.161306147324655,0.0,0.0,0.18181818181818182,85.0,195.0,13.0,34.0,3.1665867128668626,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.933393+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.041666666666666664,0.0,0.041666666666666664,0.8014603853225708,,,,0.375,,0.2730174041208856,14.064043839998703,0.0,14.064043839998703,16.282656866349836,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,3.1996487291953826,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.924076+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,"According to this passage, what is the main claim or contribution?",0.06557377049180328,0.0,0.06557377049180328,0.7959402203559875,,,,0.18181818181818182,,0.26986306950098576,9.357243854999979,0.0,9.357243854999979,14.42732519232826,0.0,0.0,0.1111111111111111,97.0,135.0,16.0,31.0,3.3129413404605637,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.912306+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.1081081081081081,0.0,0.05405405405405405,0.8106339573860168,,,,0.5555555555555556,,0.30237310620702795,10.737113201999819,0.0,10.737113201999819,18.161306147324655,0.0,0.0,0.18181818181818182,85.0,195.0,13.0,34.0,3.1665867128668626,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.903234+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What limitation or future work is mentioned in this text?,0.08695652173913045,0.0,0.057971014492753624,0.8150467276573181,,,,0.0,,0.2649999315429159,9.06515635299911,0.0,9.06515635299911,14.230311643474492,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,3.4196872941682885,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.893025+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.044444444444444446,0.0,0.022222222222222223,0.7564821243286133,,,,0.375,,0.25505183396035463,14.064043839998703,0.0,14.064043839998703,16.282656866349836,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,3.1996487291953826,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.884709+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.04597701149425287,0.0,0.04597701149425287,0.7785576581954956,,,,0.5555555555555556,,0.28103864402219686,10.737113201999819,0.0,10.737113201999819,18.161306147324655,0.0,0.0,0.18181818181818182,85.0,195.0,13.0,34.0,3.1665867128668626,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.876278+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.0,0.0,0.0,0.7709329128265381,,,,0.5555555555555556,,0.2584259180145728,10.737113201999819,0.0,10.737113201999819,18.161306147324655,0.0,0.0,0.18181818181818182,85.0,195.0,13.0,34.0,3.1665867128668626,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.865501+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.0,0.0,0.0,0.7852276563644409,,,,0.375,,0.24986096304290148,14.064043839998703,0.0,14.064043839998703,16.282656866349836,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,3.1996487291953826,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.855812+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.24489795918367344,0.027586206896551724,0.14965986394557823,0.8439862132072449,,,,0.8571428571428571,,0.38830795956322967,38.793007245998524,0.0,38.793007245998524,17.60626588366518,0.0,0.15384615384615385,0.11666666666666665,155.0,683.0,28.0,128.0,3.299563738080737,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.846192+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.12987012987012989,0.0,0.10389610389610389,0.8015785813331604,,,,0.5555555555555556,,0.31748073074394373,10.737113201999819,0.0,10.737113201999819,18.161306147324655,0.0,0.0,0.18181818181818182,85.0,195.0,13.0,34.0,3.1665867128668626,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.835743+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.1411764705882353,0.0,0.11764705882352941,0.8198299407958984,,,,0.375,,0.31576973898690336,14.064043839998703,0.0,14.064043839998703,16.282656866349836,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,3.1996487291953826,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.828264+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.10958904109589042,0.0,0.08219178082191782,0.816949188709259,,,,0.375,,0.2998027098359197,14.064043839998703,0.0,14.064043839998703,16.282656866349836,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,3.1996487291953826,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.820475+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.3611111111111111,0.1267605633802817,0.20833333333333331,0.8587333559989929,,,,0.6428571428571429,,0.43004010666348375,37.33216324500063,0.0,37.33216324500063,16.795169245488747,0.0,0.11538461538461539,0.20441176470588235,138.0,627.0,33.0,128.0,3.428678889031196,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:06:15.812719+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What limitation or future work is mentioned in this text?,0.07792207792207793,0.0,0.07792207792207793,0.8127949237823486,,,,0.0,,0.26862282414304073,9.06515635299911,0.0,9.06515635299911,14.230311643474492,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,3.4196872941682885,,,28.0,32.0,10456.9453125,0.0
2026-08-14 19:02:20.075496+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.14893617021276595,0.021739130434782608,0.12765957446808507,0.8087942600250244,,,,0.5555555555555556,,0.3325684272419102,8.251586025999131,0.0,8.251586025999131,24.601331108999744,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.120419988699465,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.063954+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.041666666666666664,0.0,0.041666666666666664,0.8014603853225708,,,,0.375,,0.2730174041208856,9.697818713000743,0.0,9.697818713000743,23.61355752020877,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.640218726678579,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.054218+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.06557377049180328,0.0,0.06557377049180328,0.7959402203559875,,,,0.18181818181818182,,0.26986306950098576,8.241161761001422,0.0,8.241161761001422,16.381185555517543,0.0,0.0,0.1111111111111111,97.0,135.0,16.0,31.0,3.7616055720077317,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.045173+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.08108108108108107,0.0,0.027027027027027025,0.8122857809066772,,,,0.5555555555555556,,0.2905925435318472,8.251586025999131,0.0,8.251586025999131,24.601331108999744,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.120419988699465,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.032303+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.08695652173913045,0.0,0.057971014492753624,0.8150467276573181,,,,0.0,,0.2649999315429159,8.87602594800046,0.0,8.87602594800046,14.533531194673937,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,3.492554008022419,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.021876+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.044444444444444446,0.0,0.022222222222222223,0.7564821243286133,,,,0.375,,0.25505183396035463,9.697818713000743,0.0,9.697818713000743,23.61355752020877,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.640218726678579,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.012333+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.04597701149425287,0.0,0.04597701149425287,0.7809321880340576,,,,0.5555555555555556,,0.28147658087842864,8.251586025999131,0.0,8.251586025999131,24.601331108999744,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.120419988699465,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:20.003490+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.0,0.0,0.0,0.772210955619812,,,,0.5555555555555556,,0.25855057285786515,8.251586025999131,0.0,8.251586025999131,24.601331108999744,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.120419988699465,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.995010+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.0,0.0,0.0,0.7852276563644409,,,,0.375,,0.24986096304290148,9.697818713000743,0.0,9.697818713000743,23.61355752020877,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.640218726678579,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.983752+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.22666666666666666,0.02702702702702703,0.1466666666666667,0.8459017872810364,,,,0.8571428571428571,,0.38554655308348135,31.561488936999012,0.0,31.561488936999012,22.210612477734827,0.0,0.15384615384615385,0.15,155.0,701.0,28.0,128.0,4.055575459557858,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.973852+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.10389610389610389,0.0,0.10389610389610389,0.8042388558387756,,,,0.5555555555555556,,0.3138774476679009,8.251586025999131,0.0,8.251586025999131,24.601331108999744,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.120419988699465,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.965622+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.1411764705882353,0.0,0.11764705882352941,0.8198299407958984,,,,0.375,,0.31576973898690336,9.697818713000743,0.0,9.697818713000743,23.61355752020877,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.640218726678579,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.957613+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.10958904109589042,0.0,0.08219178082191782,0.816949188709259,,,,0.375,,0.2998027098359197,9.697818713000743,0.0,9.697818713000743,23.61355752020877,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.640218726678579,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.949329+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.37681159420289856,0.1323529411764706,0.1739130434782609,0.8483384847640991,,,,0.6428571428571429,,0.4202736672178466,29.341289907000828,0.0,29.341289907000828,19.42654879204878,0.0,0.11538461538461539,0.18287037037037038,138.0,570.0,33.0,128.0,4.362453062074112,,,28.0,32.0,9470.28125,0.0
2026-08-14 19:02:19.939208+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.07792207792207793,0.0,0.07792207792207793,0.8127949237823486,,,,0.0,,0.26862282414304073,8.87602594800046,0.0,8.87602594800046,14.533531194673937,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,3.492554008022419,,,28.0,32.0,9470.28125,0.0
2026-08-14 18:53:35.199955+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.1592920353982301,0.0,0.08849557522123894,0.8210188746452332,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2742378867367818,17.28726302799987,0.18718671798706055,17.47444974598693,19.783351444706355,0.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,4.049223979910658,975.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.191151+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.1313868613138686,0.014814814814814815,0.10218978102189781,0.8078261613845825,0.0,0.25,0.04524886877828054,0.5,,0.25846280689573253,39.211738402000265,0.18599867820739746,39.39773708020766,13.28683759589253,0.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,3.264328622407378,1710.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.182960+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,"According to this passage, what is the main claim or contribution?",0.11382113821138212,0.0,0.09756097560975609,0.7866058349609375,0.0,0.46296296296296297,0.20689655172413793,0.18181818181818182,,0.26766536890449844,28.586964654999974,0.14521169662475586,28.73217635162473,19.204557273763506,0.0,0.0,0.15634920634920638,1185.0,549.0,300.0,128.0,4.477565266014078,955.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.174455+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.12903225806451615,0.0,0.06451612903225808,0.82998126745224,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2680106613649049,17.28726302799987,0.18718671798706055,17.47444974598693,19.783351444706355,0.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,4.049223979910658,975.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.160955+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What limitation or future work is mentioned in this text?,0.13333333333333333,0.015037593984962407,0.07407407407407407,0.8102091550827026,0.0,0.45161290322580644,0.13513513513513514,0.4,,0.2792879045028847,29.753271988998677,0.1587991714477539,29.91207116044643,20.46833706979114,0.0,0.0,0.23596403596403595,1560.0,609.0,389.0,128.0,4.302047857033277,1339.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.144722+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.0916030534351145,0.0,0.04580152671755725,0.7552026510238647,0.0,0.25,0.04524886877828054,0.5,,0.23119978525544196,39.211738402000265,0.18599867820739746,39.39773708020766,13.28683759589253,0.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,3.264328622407378,1710.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.134118+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.11320754716981131,0.0,0.07547169811320754,0.7974052429199219,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.26206049498369094,17.28726302799987,0.18718671798706055,17.47444974598693,19.783351444706355,0.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,4.049223979910658,975.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.125790+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.07692307692307693,0.0,0.05769230769230769,0.7889372706413269,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2529811772547969,17.28726302799987,0.18718671798706055,17.47444974598693,19.783351444706355,0.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,4.049223979910658,975.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.118535+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.1044776119402985,0.0,0.05970149253731343,0.7926205396652222,0.0,0.25,0.04524886877828054,0.5,,0.24263964357448414,39.211738402000265,0.18599867820739746,39.39773708020766,13.28683759589253,0.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,3.264328622407378,1710.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.110522+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.28187919463087246,0.06802721088435375,0.17449664429530198,0.8433072566986084,0.0,0.3492063492063492,0.10837438423645321,0.7857142857142857,,0.33105207484957966,33.42261441399933,0.18329548835754395,33.60590990235687,20.016387458899207,0.0,0.07692307692307693,0.34329004329004326,2242.0,669.0,659.0,128.0,3.82974229407937,1954.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.099900+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What problem does this passage say the work addresses?,0.14583333333333334,0.0,0.08333333333333333,0.8159704804420471,0.0,0.40625,0.16153846153846155,0.3333333333333333,,0.2707772511901664,17.28726302799987,0.18718671798706055,17.47444974598693,19.783351444706355,0.0,0.0,0.08333333333333333,1193.0,342.0,298.0,70.0,4.049223979910658,975.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:35.090087+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.09523809523809523,0.0,0.07936507936507936,0.8129885196685791,0.0,0.25,0.04524886877828054,0.5,,0.2494676113564209,39.211738402000265,0.18599867820739746,39.39773708020766,13.28683759589253,0.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,3.264328622407378,1710.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:34.893446+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What experimental result or finding is reported here?,0.08771929824561403,0.0,0.07017543859649122,0.8200478553771973,0.0,0.25,0.04524886877828054,0.5,,0.2482335519976788,39.211738402000265,0.18599867820739746,39.39773708020766,13.28683759589253,0.0,0.15384615384615385,0.08333333333333334,1927.0,521.0,1151.0,128.0,3.264328622407378,1710.0,4.0,28.0,32.0,7215.5234375,0.0
2026-08-14 18:53:34.886097+00:00,rag_gguf,cpu,False,Phi-3-mini-4k-instruct-q4.gguf,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.35460992907801425,0.10071942446043167,0.22695035460992907,0.8608986735343933,0.0,0.42857142857142855,0.14220183486238533,0.7142857142857143,,0.36515559246610085,35.21574987399981,0.2620704174041748,35.47782029140399,16.072354046843234,0.0,0.07692307692307693,0.30654761904761907,2118.0,566.0,722.0,128.0,3.6347373109468797,1847.0,4.0,28.0,32.0,7215.5234375,0.0
